subject_id,Day,Month,Year,Inwhatformatisthecollectiondate,Country,Wasthecountrynamespecificallystatedonthelabel,Aregeographiccoordinatespresentonthelabel,Collector1,Collector2,HostInsectoftenprefacedEx,HostPlantoftenprefacedOn,Isthereanindicationofuncertaintyinthehostdata,Isitatypespecimen,BMRegistrationnumber,Day,EndMonth,EndYear,subject_CatalogueIRN,subject_MulIdentifier,subject_MulTitle,subject_MultimediaIRN,subject_EntCatBarcode,subject_SuperFamily,Expo
3316288,,,,There is no collection date.,Kenya,Yes,No,T. Wagner,,,,,No,,,,,6545933,010152500_122643_1739219.jpg,010152500_122643_1739219,1716933,10152500,Chalcidoidea,2438
3316289,26,7 - July - VII,1986,The collection date is shown as a date range.,Costa Rica,Yes,No,D. Janzen,I.D. Gauld,,,,No,,14,8 - August - VIII,1986,6545654,010152501_122643_1739219.jpg,010152501_122643_1739219,1716636,10152501,Chalcidoidea,2438
3316290,Not Shown,8 - August - VIII,Only two digits shown,The collection date is shown as a single date.,Cameroon,Yes,No,A. Polaszek,,,,No,No,,,,,6546637,010152502_122643_1739219.jpg,010152502_122643_1739219,1717643,10152502,Chalcidoidea,2438
3316291,Not Shown,10 - October - X,Only two digits shown,The collection date is shown as a single date.,Nigeria,Yes,No,JS Noyes,,,,No,No,,,,,6544881,010152503_122643_1739219.jpg,010152503_122643_1739219,1715848,10152503,Chalcidoidea,2438
3316292,Not Shown,8 - August - VIII,Only two digits shown,The collection date is shown as a single date.,Cameroon,Yes,No,A. Polaszek,,,,No,No,,,,,6544355,010152504_122643_1739219.jpg,010152504_122643_1739219,1715330,10152504,Chalcidoidea,2438
3316294,Not Shown,5 - May - V,1962,The collection date is shown as a single date.,South Africa,Yes,No,D.P. Annecke,,,Anthospermum rigida,No,No,T 1023,,,,6547098,010152505_122643_1739219.jpg,010152505_122643_1739219,1718110,10152505,Chalcidoidea,2438
3316295,Not Shown,2 - February - II,1980,The collection date is shown as a single date.,South Africa,Yes,No,S. Neser,,with aleyrodids,Acacia Karroo,No,No,,,,,6545100,010152506_122643_1739219.jpg,010152506_122643_1739219,1716065,10152506,Chalcidoidea,2438
3316296,18,10 - October - X,1986,The collection date is shown as a single date.,South Africa,Yes,No,,,,,,No,,,,,6546329,010152507_122643_1739219.jpg,010152507_122643_1739219,1717331,10152507,Chalcidoidea,2438
3316297,Not Shown,8 - August - VIII,2000,The collection date is shown as a single date.,Cameroon,Yes,No,A. Polaszek,,aleyrodid,Musa,No,No,,,,,6544220,010152508_122643_1739219.jpg,010152508_122643_1739219,1715195,10152508,Chalcidoidea,2438
3316299,Not Shown,10 - October - X,Only two digits shown,The collection date is shown as a single date.,Nigeria,Yes,No,JS Noyes,,,Japonica sp,,No,,,,,6546765,010152509_122643_1739219.jpg,010152509_122643_1739219,1717773,10152509,Chalcidoidea,2438
3316300,22,6 - June - VI ,1973,The collection date is shown as a single date.,Mozambique,Yes,No,G.L. Prinsloo,,Pinnaspis strachani,Bauhinia sp.,No,No,T4792,,,,6544662,010152510_122643_1739219.jpg,010152510_122643_1739219,1715635,10152510,Chalcidoidea,2438
3316301,Not Shown,4 - April IV,1969,The collection date is shown as a single date.,South Africa,Yes,No,C. J. Cilliers,,Maytenus,Maytenus senegalensis,No,No,T3027,,,,6546446,010152511_122643_1739219.jpg,010152511_122643_1739219,1717450,10152511,Chalcidoidea,2438
3316302,Not Shown,9 - September - IX,1990,The collection date is shown as a single date.,Kenya,Yes,No,M. Cock,-,Whitefly,Citrus (Orange) leaves,,No,IIE 21383,Not Shown,9 - September - IX,1999,6545484,010152512_122643_1739219.jpg,010152512_122643_1739219,1716460,10152512,Chalcidoidea,2438
3316304,Not Shown,10 - October - X,1963,The collection date is shown as a single date.,South Africa,Yes,No,B. Hill,,ex aleurodid,tomatoes,No,No,T 1486,,,,6546888,010152513_122643_1701512.jpg,010152513_122643_1701512,1717898,10152513,Chalcidoidea,2438
3316305,Not Shown,12 - December - XII,1958,The collection date is shown as a single date.,South Africa,Yes,No,D.P. Annecke,,,,Yes,No,,,,,6546176,010152514_122643_1739219.jpg,010152514_122643_1739219,1717177,10152514,Chalcidoidea,2438
3316306,17,5 - May - V,1988,The collection date is shown as a single date.,Kenya,Yes,No,A. Polaszek,,Aleuroplatus bossi,Maerua triphylla,No,No,,,,,6544943,010152515_122643_1739219.jpg,010152515_122643_1739219,1715908,10152515,Chalcidoidea,2438
3316307,Not Shown,1 - January - I,1979,The collection date is shown as a single date.,South Africa,Yes,No,,,aleyrodid pupae,Chrysanthemoides sp.,No,No,,,,,6546853,010152516_122643_1739219.jpg,010152516_122643_1739219,1717863,10152516,Chalcidoidea,2438
3316309,Not Shown,11 - November - XI,1972,The collection date is shown as a single date.,South Africa,Yes,No,H P Insley,,Ceroplastes,Erica sp.,No,No,,,,,6544129,010152517_122643_1739219.jpg,010152517_122643_1739219,1715104,10152517,Chalcidoidea,2438
3316310,Not Shown,10 - October - X,1963,The collection date is shown as a single date.,South Africa,Yes,No,B. Hill,,aleurodid,tomatoes,,No,,,,,6546729,010152518_122643_1701512.jpg,010152518_122643_1701512,1717736,10152518,Chalcidoidea,2438
3316311,Not Shown,10 - October - X,1963,The collection date is shown as a single date.,South Africa,Yes,No,B.HILL,,aleurodid,tomatoes,No,No,T1486,,,,6545208,010152519_122643_1739219.jpg,010152519_122643_1739219,1716177,10152519,Chalcidoidea,2438
3316312,29,1 - January - I,1989,The collection date is shown as a single date.,Oman,Yes,No,,,Bemisia tabaci,,No,No,CIE A20674,,,,6544310,010152520_122643_1638408.jpg,010152520_122643_1638408,1715285,10152520,Chalcidoidea,2438
3316313,13,3 - March - III,1980,The collection date is shown as a single date.,South Africa,Yes,No,R L Kluge,,diaspine (sie),colpoon compressum,No,No,AcSN406,,,,6546015,010152521_122643_1739219.jpg,010152521_122643_1739219,1717016,10152521,Chalcidoidea,2438
3316315,15,3 - March - III,1980,The collection date is shown as a single date.,South Africa,Yes,No,R L Kluge,R. L. Kluge,diaspine,Colpoon compressum,No,No,406,,,,6544789,010152522_122643_1739219.jpg,010152522_122643_1739219,1715761,10152522,Chalcidoidea,2438
3316316,15,3 - March - III,Only two digits shown,The collection date is shown as a single date.,South Africa,Yes,No,R. L. Kluge,,diaspine,Colpoon compressum,No,No,,,,,6546736,010152523_122643_1739219.jpg,010152523_122643_1739219,1717743,10152523,Chalcidoidea,2438
3316317,22,3 - March - III,Only two digits shown,The collection date is shown as a date range.,Israel,Yes,No,,,,,No,No,,29,3 - March - III,Only two digits shown,6546985,010152524_122643_1739219.jpg,010152524_122643_1739219,1717996,10152524,Chalcidoidea,2438
3316318,12,8 - August - VIII,Only two digits shown,The collection date is shown as a single date.,Spain,No,No,EHdZ,,Trialeurodes vapororiorum,,No,No,,,,,6544443,010152525_122643_1739219.jpg,010152525_122643_1739219,1715420,10152525,Chalcidoidea,2438
3316319,Not Shown,4 - April IV,1978,The collection date is shown as a date range.,South Africa,Yes,No,,,,,,No,,Not Shown,6 - June - VI,1978,6546238,010152526_122643_1739219.jpg,010152526_122643_1739219,1717239,10152526,Chalcidoidea,2438
3316321,Not Shown,4 - April IV,1878,The collection date is shown as a date range.,South Africa,Yes,No,,,wide wing,setose,No,No,T 54444,Not Shown,6 - June - VI,1878,6545211,010152527_122643_1739219.jpg,010152527_122643_1739219,1716180,10152527,Chalcidoidea,2438
3316322,Not Shown,10 - October - X,1963,The collection date is shown as a single date.,South Africa,Yes,No,B. Hill,,aleurodid,tomatoes,No,No,,,,,6545722,010152528_122643_1701512.jpg,010152528_122643_1701512,1716707,10152528,Chalcidoidea,2438
3316324,27,1 - January - I,Only two digits shown,The collection date is shown as a single date.,Ghana,Yes,No,W. H. Patterson,,aleyrode,dracaena,No,No,,,,,6546532,010152530_122643_1739219.jpg,010152530_122643_1739219,1717537,10152530,Chalcidoidea,2438
3316325,27,1 - January - I,Only two digits shown,The collection date is shown as a single date.,Ghana,Yes,No,W.H. Patterson,,Aleyrode,Dracaena,No,No,,,,,6544577,010152531_122643_1739219.jpg,010152531_122643_1739219,1715547,10152531,Chalcidoidea,2438
3316327,27,1 - January - I,Only two digits shown,The collection date is shown as a single date.,Ghana,Yes,No,W.H. Patterson,,aleyrode,Dracaena,No,No,,,,,6545857,010152532_122643_1739219.jpg,010152532_122643_1739219,1716857,10152532,Chalcidoidea,2438
3316328,27,1 - January - I,Only two digits shown,The collection date is shown as a single date.,Ghana,Yes,No,W.H.Patterson,,Aleyrode,Dracaera,No,No,,,,,6545383,010152533_122643_1739219.jpg,010152533_122643_1739219,1716352,10152533,Chalcidoidea,2438
3316329,27,1 - January - I,Only two digits shown,The collection date is shown as a single date.,Ghana,Yes,No,W. H. Patterson,,aleyrode,Dracaera fragrans,No,No,,,,,6545037,010152534_122643_1739219.jpg,010152534_122643_1739219,1716002,10152534,Chalcidoidea,2438
3316330,Not Shown,Not Shown,1998,There is no collection date.,United States of America,Yes,No,,,,,Yes,No,,,,,6546087,010152535_122643_1739219.jpg,010152535_122643_1739219,1717088,10152535,Chalcidoidea,2438
3316331,13,3 - March - III,1980,The collection date is shown as a single date.,South Africa,Yes,No,R.L. Kluge,,Diaspine,Colpoon compressum,No,No,,,,,6544225,010152536_122643_1739219.jpg,010152536_122643_1739219,1715200,10152536,Chalcidoidea,2438
3316333,4,4 - April IV,Only two digits shown,The collection date is shown as a single date.,Ecuador,Yes,No,Polaszek/Hernandez-Suarez,Hernandez-Suarez,,,No,No,,,,,6546769,010152537_122643_1739219.jpg,010152537_122643_1739219,1717778,10152537,Chalcidoidea,2438
3316334,4,6 - June - VI ,Only two digits shown,The collection date is shown as a single date.,Guadeloupe,Yes,No,J. Etienne,,Aleyrodidae,Guava,No,No,,,,,6545103,010152538_122643_1739219.jpg,010152538_122643_1739219,1716068,10152538,Chalcidoidea,2438
3316335,Not Shown,5 - May - V,1994,The collection date is shown as a single date.,Argentina,Yes,No,S. Ovruski,,Encarsia Porteri,B. tabaci Encarsia,No,No,,,,,6546332,010152539_122643_1739219.jpg,010152539_122643_1739219,1717334,10152539,Chalcidoidea,2438
3316336,18,10 - October - X,1990,The collection date is shown as a single date.,New Zealand,Yes,No,P. Workman,,,,Yes,No,IIE 21419,,,,6546477,010152540_122643_1739219.jpg,010152540_122643_1739219,1717481,10152540,Chalcidoidea,2438
3316338,Not Shown,10 - October - X,Only two digits shown,There is no collection date.,Nigeria,Yes,No,JS Noyes,,parv. gp,3 - reg clova,Yes,No,,,,,6544681,010152541_122643_1739219.jpg,010152541_122643_1739219,1715654,10152541,Chalcidoidea,2438
3316339,23,3 - March - III,Only two digits shown,The collection date is shown as a single date.,United States of America,Yes,No,FD Bennett,,aleyrodidox,Papaya,No,No,,,,,6545733,010152542_122643_1739219.jpg,010152542_122643_1739219,1716732,10152542,Chalcidoidea,2438
3316340,Not Shown,2 - February - II,Only two digits shown,The collection date is shown as a single date.,Colombia,Yes,No,F. Posada,,Aleurotulus sp,weed,,No,,,,,6545462,010152543_122643_1739219.jpg,010152543_122643_1739219,1716429,10152543,Chalcidoidea,2438
3316341,27,1 - January - I,Only two digits shown,The collection date is shown as a single date.,Ghana,Yes,No,W.H. Patterson,,ex aleyrode,Dracaena,No,No,,,,,6544918,010152544_122643_1739219.jpg,010152544_122643_1739219,1715883,10152544,Chalcidoidea,2438
3316343,30,6 - June - VI ,1980,The collection date is shown as a single date.,South Africa,Yes,No,S. Neser,,with Aonidia mesembryanthemae,Carpobrotus prob. edulis,Yes,No,,,,,6546165,010152545_122643_1739219.jpg,010152545_122643_1739219,1717166,10152545,Chalcidoidea,2438
3316344,18,8 - August - VIII,1977,The collection date is shown as a single date.,South Africa,Yes,No,S. Neses,,Parasaissetia litorea,Sideroxylon inerme,No,No,,,,,6544159,010152546_122643_1739219.jpg,010152546_122643_1739219,1715134,10152546,Chalcidoidea,2438
3316345,Not Shown,8 - August - VIII,1971,The collection date is shown as a single date.,South Africa,Yes,No,H.P. Insley,,Coccus viridis,antidesma venosum,No,No,,,,,6546873,010152547_122643_1739219.jpg,010152547_122643_1739219,1717883,10152547,Chalcidoidea,2438
3316347,Not Shown,8 - August - VIII,Only two digits shown,The collection date is shown as a single date.,South Africa,Yes,No,H.P. Insley,,Coccus viridis,Ozoroa obovata,No,No,,,,,6545227,010152548_122643_1739219.jpg,010152548_122643_1739219,1716196,10152548,Chalcidoidea,2438
3316348,Not Shown,8 - August - VIII,Only two digits shown,The collection date is shown as a single date.,South Africa,Yes,No,H.P.Insley,,Coccus viridis,Ozoroa obovata,No,No,,,,,6546259,010152549_122643_1739219.jpg,010152549_122643_1739219,1717261,10152549,Chalcidoidea,2438
3316349,Not Shown,8 - August - VIII,Only two digits shown,The collection date is shown as a single date.,South Africa,Yes,No,H. P. Insley,,ex coccus viridis,Antidesma venosum,No,No,t3946,,,,6545683,010152550_122643_1739219.jpg,010152550_122643_1739219,1716665,10152550,Chalcidoidea,2438
3316350,Not Shown,8 - August - VIII,,The collection date is shown as a single date.,,Yes,No,H. P. Insley,,Diaspine scale,Syzigium cordatum,No,No,,,,,6545951,010152551_122643_1739219.jpg,010152551_122643_1739219,1716951,10152551,Chalcidoidea,2438
3316351,Not Shown,8 - August - VIII,,The collection date is shown as a single date.,South Africa,Yes,No,H. P. Insley,,,syzygium cordatum,,No,,,,,6544843,010152552_122643_1739219.jpg,010152552_122643_1739219,1715812,10152552,Chalcidoidea,2438
3316352,30,6 - June - VI ,1980,The collection date is shown as a single date.,South Africa,Yes,No,S. Neser,,Aonidia mesembryanthemae,Carpobrotus edulis,Yes,No,Acha 11D3(b),,,,6546618,010152553_122643_1739219.jpg,010152553_122643_1739219,1717624,10152553,Chalcidoidea,2438
3316355,4,6 - June - VI ,Only two digits shown,The collection date is shown as a single date.,Italy,Yes,No,A.P.,,,Quercus ilex,Yes,No,,,,,6544320,010152555_122643_1739219.jpg,010152555_122643_1739219,1715295,10152555,Chalcidoidea,2438
3316356,18,8 - August - VIII,1977,The collection date is shown as a single date.,South Africa,Yes,No,S. Neser,,Parasaissetia litorea,Sideroxylon inerme,No,No,,,,,6546358,010152556_122643_1739219.jpg,010152556_122643_1739219,1717361,10152556,Chalcidoidea,2438
3316357,Not Shown,4 - April IV,1972,The collection date is shown as a single date.,South Africa,Yes,No,Y. Ben Dov,,diarpine,Combretum,No,No,,,,,6545122,010152557_122643_1739219.jpg,010152557_122643_1739219,1716087,10152557,Chalcidoidea,2438
3316359,Not Shown,4 - April IV,1972,The collection date is shown as a single date.,South Africa,Yes,No,Y. Ben Doy,,Diaspine,Combretum molle,No,No,,,,,6546781,010152558_122643_1739219.jpg,010152558_122643_1739219,1717790,10152558,Chalcidoidea,2438
3316360,Not Shown,2 - February - II,1970,The collection date is shown as a single date.,South Africa,Yes,No,H. P. Insley,,Ceroplastes,Chaetachne aristata,Yes,No,,,,,6544248,010152559_122643_1739219.jpg,010152559_122643_1739219,1715223,10152559,Chalcidoidea,2438
3316361,Not Shown,2 - February - II,1970,The collection date is shown as a single date.,South Africa,Yes,No,H.P. Insley,,Ceroplastes,Chaetachme aristata,No,No,,,,,6544591,010152560_122643_1739219.jpg,010152560_122643_1739219,1715561,10152560,Chalcidoidea,2438
3316362,Not Shown,,1970,The collection date is shown as a single date.,South Africa,Yes,No,H.P. Insley,,Tachardina,Rhus lucida,No,No,,,,,6546560,010152561_122643_1739219.jpg,010152561_122643_1739219,1717565,10152561,Chalcidoidea,2438
3316364,Not Shown,3 - March - III,1970,The collection date is shown as a single date.,South Africa,Yes,No,H.P.Insley,,Tachardina sp.,Rhus lucida,No,No,,,,,6545361,010152562_122643_1739219.jpg,010152562_122643_1739219,1716331,10152562,Chalcidoidea,2438
3316365,Not Shown,4 - April IV,1972,The collection date is shown as a single date.,South Africa,Yes,No,H.P. Insley,,diaspine,Lasiosphon Canoargs entea,,No,,,,,6545831,010152563_122643_1739219.jpg,010152563_122643_1739219,1716831,10152563,Chalcidoidea,2438
3316366,15,,1979,The collection date is shown as a single date.,South Africa,Yes,No,S. Neser,,Cryptinglesia,Cryptinglesia sp Chrysanthemoides monifera,Yes,No,AcSN307,,,,6546070,010152564_122643_1739219.jpg,010152564_122643_1739219,1717071,10152564,Chalcidoidea,2438
3316368,15,11 - November - XI,1979,The collection date is shown as a single date.,South Africa,Yes,No,S Neser,,with prob. Cryptinglesia sp.,Chrysanthemoides monilifera,Yes,No,AcSN307,,,,6545010,010152565_122643_1739219.jpg,010152565_122643_1739219,1715974,10152565,Chalcidoidea,2438
3316369,Not Shown,10 - October - X,1970,The collection date is shown as a single date.,South Africa,Yes,No,H.P. Insley,,Rolaspis,Protea arborea,No,No,,,,,6546785,010152566_122643_1739219.jpg,010152566_122643_1739219,1717794,10152566,Chalcidoidea,2438
3316370,Not Shown,4 - April IV,1972,The collection date is shown as a single date.,South Africa,Yes,No,H.P. Insley,,Diaspine,Lasiosiphon carioargentea,No,No,,,,,6544254,010152567_122643_1739219.jpg,010152567_122643_1739219,1715229,10152567,Chalcidoidea,2438
3316371,13,10 - October - X,1979,The collection date is shown as a single date.,South Africa,Yes,No,S. Neser,C. Kok,,Celtis africana,Yes,No,,,,,6546365,010152568_122643_1739219.jpg,010152568_122643_1739219,1717368,10152568,Chalcidoidea,2438
3316372,Not Shown,3 - March - III,1963,The collection date is shown as a single date.,Brazil,Yes,Yes,F. D. Bennett,,,on guava,,No,,,,,6545128,010152569_122643_1739219.jpg,010152569_122643_1739219,1716093,10152569,Chalcidoidea,2438
3316373,11,2 - February - II,2000,The collection date is shown as a single date.,Colombia,Yes,Yes,B. Brown,G. Kung,,,,No,,,,,6546034,010152570_122643_1739219.jpg,010152570_122643_1739219,1717035,10152570,Chalcidoidea,2438
3316374,Not Shown,11 - November - XI,1985,The collection date is shown as a single date.,Colombia,Yes,Yes,F. Posada,,Aleurodicus,Musa paradisiaca,No,No,,,,,6545582,010152571_122643_1739219.jpg,010152571_122643_1739219,1716561,10152571,Chalcidoidea,2438
3316375,Not Shown,11 - November - XI,1985,The collection date is shown as a single date.,Colombia,Yes,Yes,F. Posada,,Aleurodicus,Musa paradisiaca,No,No,,,,,6546718,010152572_122643_1739219.jpg,010152572_122643_1739219,1717725,10152572,Chalcidoidea,2438
3316377,Not Shown,Not Shown,1999,The collection date is shown as a single date.,Peru,Yes,No,Valencia col.,,Aleurodicus,,No,No,,,,,6544426,010152574_122643_1739219.jpg,010152574_122643_1739219,1715403,10152574,Chalcidoidea,2438
3316378,,,,There is no collection date.,Hong Kong,,No,J.H.M.,,,,,No,,,,,6546953,010152575_122643_1739219.jpg,010152575_122643_1739219,1717964,10152575,Chalcidoidea,2438
3316379,26,11 - November - XI,2005,The collection date is shown as a single date.,Hong Kong,No,No,J.H.M,,,,Yes,No,,,,,6545233,010152576_122643_1739219.jpg,010152576_122643_1739219,1716202,10152576,Chalcidoidea,2438
3316381,,,,There is no collection date.,Ecuador,Yes,No,JHM,Ehdez,Encassia noyesi,,,No,,,,,6546264,010152577_122643_1739219.jpg,010152577_122643_1739219,1717266,10152577,Chalcidoidea,2438
3316382,4,10 - October - X,1996,The collection date is shown as a single date.,Ecuador,Yes,Yes,TL Erwin,,Encouria,noyri sp.,,No,5273,,,,6544164,010152578_122643_1739219.jpg,010152578_122643_1739219,1715139,10152578,Chalcidoidea,2438
3316383,11,2 - February - II,2006,The collection date is shown as a date range.,Costa Rica,Yes,Yes,J Noyes,,Encarsia,,No,No,,25,2 - February - II,2006,6546878,010152579_122643_1739219.jpg,010152579_122643_1739219,1717888,10152579,Chalcidoidea,2438
3316386,Not Shown,7 - July - VII,2009,The collection date is shown as a single date.,Mexico,Yes,No,E. M. Hernandez,,Encarsia,,No,No,,,,,6546703,010152581_122643_1739219.jpg,010152581_122643_1739219,1717710,10152581,Chalcidoidea,2438
3316387,3,3 - March - III,1996,The collection date is shown as a single date.,,,No,N/A,,A. iridescens or Lauraceae,Lauraceae,,No,10152582,,,,6545494,010152582_122643_1739219.jpg,010152582_122643_1739219,1716470,10152582,Chalcidoidea,2438
3316388,16,2 - February - II,2009,The collection date is shown as a date range.,Costa Rica,Yes,Yes,J.S. Noyes,,,,,No,,17,2 - February - II,2009,6545962,010152583_122643_1739219.jpg,010152583_122643_1739219,1716962,10152583,Chalcidoidea,2438
3316390,,,,There is no collection date.,Hong Kong,Yes,No,J.H.M.,,Encarsia,,No,No,,,,,6546271,010152584_122643_1739219.jpg,010152584_122643_1739219,1717273,10152584,Chalcidoidea,2438
3316391,Not Shown,3 - March - III,1963,The collection date is shown as a single date.,Brazil,Yes,Yes,F.D. Bennett,,Encarsia,guava,No,No,,,,,6545256,010152585_122643_1739219.jpg,010152585_122643_1739219,1716226,10152585,Chalcidoidea,2438
3316392,12,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM,Ehdez,Aleurodicinae,Psidium guajava,No,No,,,,,6547050,010152586_122643_1739219.jpg,010152586_122643_1739219,1718062,10152586,Chalcidoidea,2438
3316393,Not Shown,3 - March - III,2002,The collection date is shown as a single date.,Costa Rica,Yes,Yes,J.A. Azofeifa,J.S. Noyes,,,No,No,,,,,6544507,010152587_122643_1739219.jpg,010152587_122643_1739219,1715482,10152587,Chalcidoidea,2438
3316394,24,2 - February - II,2009,The collection date is shown as a single date.,Costa Rica,Yes,Yes,J.S. Noyes,,,,No,No,DNA 504,,,,6546203,010152588_122643_1739219.jpg,010152588_122643_1739219,1717204,10152588,Chalcidoidea,2438
3316395,Not Shown,7 - July - VII,2009,The collection date is shown as a single date.,Mexico,Yes,No,E.M. Hernandez,,Encarsia noyesi sp.,,No,No,520,,,,6544979,010152589_122643_1739219.jpg,010152589_122643_1739219,1715944,10152589,Chalcidoidea,2438
3316396,Not Shown,7 - July - VII,2009,The collection date is shown as a single date.,Mexico,Yes,No,E.M. Hernandez,,,,Yes,No,,,,,6545806,010152590_122643_1739219.jpg,010152590_122643_1739219,1716805,10152590,Chalcidoidea,2438
3316397,24,1 - January - I,1996,The collection date is shown as a date range.,Costa Rica,Yes,No,,,,,No,No,,4,2 - February - II,1996,6545326,010152591_122643_1739219.jpg,010152591_122643_1739219,1716296,10152591,Chalcidoidea,2438
3316398,19,2 - February - II,2009,The collection date is shown as a date range.,Costa Rica,Yes,Yes,,,,,,No,,20,2 - February - II,2009,6546505,010152592_122643_1739219.jpg,010152592_122643_1739219,1717509,10152592,Chalcidoidea,2438
3316399,19,2 - February - II,2003,The collection date is shown as a date range.,Costa Rica,Yes,Yes,,J.S. Noyce,,,,No,,20,2 - February - II,2003,6544539,010152593_122643_1739219.jpg,010152593_122643_1739219,1715515,10152593,Chalcidoidea,2438
3316400,19,2 - February - II,2003,The collection date is shown as a date range.,Costa Rica,Yes,Yes,J.S. Noyes,,Encarsia,,No,No,,20,2 - February - II,2003,6544284,010152594_122643_1739219.jpg,010152594_122643_1739219,1715259,10152594,Chalcidoidea,2438
3316401,21,3 - March - III,2006,The collection date is shown as a date range.,Costa Rica,Yes,Yes,J.S.Noyes,,Encarnia,Noyeri-gp,No,No,,22,3 - March - III,2006,6546826,010152595_122643_1739219.jpg,010152595_122643_1739219,1717835,10152595,Chalcidoidea,2438
3316402,Not Shown,3 - March - III,1963,The collection date is shown as a single date.,Brazil,Yes,No,F.D.Bennett,,Florianapolis,guava,No,No,,,,,6545072,010152596_122643_1739219.jpg,010152596_122643_1739219,1716037,10152596,Chalcidoidea,2438
3316403,27,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,No,AP,Ehdez,,,No,No,,,,,6546124,010152597_122643_1739219.jpg,010152597_122643_1739219,1717125,10152597,Chalcidoidea,2438
3316404,Not Shown,7 - July - VII,2009,The collection date is shown as a single date.,Mexico,Yes,No,E.M. Hernandez,,,,,No,,,,,6544411,010152598_122643_1739219.jpg,010152598_122643_1739219,1715388,10152598,Chalcidoidea,2438
3316405,26,11 - November - XI,2005,The collection date is shown as a single date.,Hong Kong,Yes,No,,,Encarsia,,No,No,,,,,6547146,010152599_122643_1739219.jpg,010152599_122643_1739219,1718160,10152599,Chalcidoidea,2438
3316406,19,2 - February - II,2009,The collection date is shown as a date range.,Costa Rica,Yes,Yes,R.P. Karen Mogensen,J.S. Noyes,,,No,No,,20,2 - February - II,2009,6544939,010152600_122643_1739219.jpg,010152600_122643_1739219,1715904,10152600,Chalcidoidea,2438
3316407,25,2 - February - II,2003,The collection date is shown as a single date.,Costa Rica,Yes,Yes,J.S. Noyes,,,,No,No,,,,,6546174,010152601_122643_1739219.jpg,010152601_122643_1739219,1717175,10152601,Chalcidoidea,2438
3316408,14,2 - February - II,2005,The collection date is shown as a date range.,Costa Rica,Yes,Yes,J.S. Noyes,J.S. Noyes,,,No,No,,15,2 - February - II,2005,6544132,010152602_122643_1739219.jpg,010152602_122643_1739219,1715107,10152602,Chalcidoidea,2438
3316409,19,2 - February - II,2003,The collection date is shown as a date range.,Costa Rica,Yes,Yes,J. S. Noyes,,Encarsia,,No,No,,20,2 - February - II,2003,6546857,010152603_122643_1739219.jpg,010152603_122643_1739219,1717867,10152603,Chalcidoidea,2438
3316410,17,9 - September - IX,1999,The collection date is shown as a date range.,Costa Rica,Yes,No,F.Umana,,,,,No,,10,10 - October - X,1999,6546445,010152604_122643_1739219.jpg,010152604_122643_1739219,1717449,10152604,Chalcidoidea,2438
3316411,Not Shown,3 - March - III,1996,The collection date is shown as a single date.,Mexico,Yes,No,T Williams,,Aleurodicus sp.,cotton,No,No,,,,,6544660,010152605_122643_1739219.jpg,010152605_122643_1739219,1715633,10152605,Chalcidoidea,2438
3316412,1,4 - April IV,1990,The collection date is shown as a single date.,Mexico,Yes,No,Merida F.D. Bennett,,Encasia,Citrus,No,No,,,,,6545766,010152606_122643_1739219.jpg,010152606_122643_1739219,1716765,10152606,Chalcidoidea,2438
3316413,Not Shown,7 - July - VII,2009,The collection date is shown as a single date.,Mexico,Yes,No,E. M. Hernandez,,,,No,No,,,,,6545486,010152607_122643_1739219.jpg,010152607_122643_1739219,1716462,10152607,Chalcidoidea,2438
3316414,26,11 - November - XI,2005,The collection date is shown as a single date.,Hong Kong,Yes,No,JHM,,,,,No,,,,,6546739,010152608_122643_1739219.jpg,010152608_122643_1739219,1717746,10152608,Chalcidoidea,2438
3316415,,,,There is no collection date.,Not Shown,No,No,,,,,No,No,,,,,6544794,010152609_122643_1739219.jpg,010152609_122643_1739219,1715765,10152609,Chalcidoidea,2438
3316416,,,,There is no collection date.,Barbados,Yes,No,J.R. Borell,,paraleyroder (as aleurodes) goyabae,encarsia ? guadeloupae,Yes,No,,,,,6547092,010152610_122643_1739219.jpg,010152610_122643_1739219,1718104,10152610,Chalcidoidea,2438
3316417,18,9 - September - IX,2008,The collection date is shown as a single date.,Canary Islands,Yes,No,EHdez,,ex L. floccissimus,banana,No,No,DNA83,,,,6544554,010152611_122643_1638392.jpg,010152611_122643_1638392,1715530,10152611,Chalcidoidea,2438
3316418,18,9 - September - IX,2008,The collection date is shown as a single date.,Canary Islands,Yes,No,EHdez,,L. floccissimus,banana,No,No,,,,,6545782,010152612_122643_1638392.jpg,010152612_122643_1638392,1716781,10152612,Chalcidoidea,2438
3316419,18,9 - September - IX,2008,The collection date is shown as a single date.,Canary Islands,Yes,No,ICIA insectary,,L. floccissimus,banana,No,No,DNA80,,,,6545311,010152613_122643_1638392.jpg,010152613_122643_1638392,1716281,10152613,Chalcidoidea,2438
3316420,5,5 - May - V,1997,The collection date is shown as a single date.,Mexico,Yes,No,D. Headrick,,Aleurodicus dugesii Cockerell,Hibiscus,No,No,,,,,6545651,010152614_122643_1739219.jpg,010152614_122643_1739219,1716633,10152614,Chalcidoidea,2438
